"a";"b";"c";"d";"logar";"vathmos";"etos";"protin";"eggek";"anam";"diam";"desme";"ental";"propli";"pliro"
"02";"07";"292";"1710";"02.07.292.1710";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"1710";"02.07.292.1710";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"1710";"02.07.292.1710";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"1710";"02.07.292.1710.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"1710";"02.07.292.1710.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"1710";"02.07.292.1710.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"1710";"02.07.292.1710.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"3000";"02.07.292.3000";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"3000";"02.07.292.3000";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"3000";"02.07.292.3000";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"3000";"02.07.292.3000";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"3400";"02.07.292.3400";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"3400";"02.07.292.3400";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"3400";"02.07.292.3400";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"3400";"02.07.292.3400";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"3410";"02.07.292.3410";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"3410";"02.07.292.3410";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"3410";"02.07.292.3410";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"3410";"02.07.292.3410";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"3414";"02.07.292.3414";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"3414";"02.07.292.3414";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"3414";"02.07.292.3414";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"3414";"02.07.292.3414";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"5000";"02.07.292.5000";4;2015;33000;0;0;0;0;0;0;0
"02";"07";"292";"5000";"02.07.292.5000";4;2012;0;0;83130;83130;32061;31828;0;31828
"02";"07";"292";"5000";"02.07.292.5000";4;2013;23500;23500;52293;75793;20236;19279;0;19279
"02";"07";"292";"5000";"02.07.292.5000";4;2014;9500;9500;39743;49243;21477;1174;0;1174
"02";"07";"292";"5100";"02.07.292.5100";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"5100";"02.07.292.5100";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"5100";"02.07.292.5100";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"5100";"02.07.292.5100";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"5110";"02.07.292.5110";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"5110";"02.07.292.5110";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"5110";"02.07.292.5110";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"5110";"02.07.292.5110";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"5111";"02.07.292.5111";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"5111";"02.07.292.5111";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"5111";"02.07.292.5111";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"5111";"02.07.292.5111";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"5200";"02.07.292.5200";4;2015;33000;0;0;0;0;0;0;0
"02";"07";"292";"5200";"02.07.292.5200";4;2012;0;0;71236;71236;24866;24634;0;24634
"02";"07";"292";"5200";"02.07.292.5200";4;2013;23500;23500;52293;75793;20236;19279;0;19279
"02";"07";"292";"5200";"02.07.292.5200";4;2014;9500;9500;39743;49243;21477;1174;0;1174
"02";"07";"292";"5240";"02.07.292.5240";4;2015;33000;0;0;0;0;0;0;0
"02";"07";"292";"5240";"02.07.292.5240";4;2012;0;0;71236;71236;24866;24634;0;24634
"02";"07";"292";"5240";"02.07.292.5240";4;2013;23500;23500;52293;75793;20236;19279;0;19279
"02";"07";"292";"5240";"02.07.292.5240";4;2014;9500;9500;39743;49243;21477;1174;0;1174
"02";"07";"292";"5244";"02.07.292.5244";4;2015;33000;0;0;0;0;0;0;0
"02";"07";"292";"5244";"02.07.292.5244";4;2012;0;0;71236;71236;24866;24634;0;24634
"02";"07";"292";"5244";"02.07.292.5244";4;2013;23500;23500;52293;75793;20236;19279;0;19279
"02";"07";"292";"5244";"02.07.292.5244";4;2014;9500;9500;39743;49243;21477;1174;0;1174
"02";"07";"292";"5300";"02.07.292.5300";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"5300";"02.07.292.5300";4;2012;0;0;11894;11894;7194;7194;0;7194
"02";"07";"292";"5300";"02.07.292.5300";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"5300";"02.07.292.5300";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"5320";"02.07.292.5320";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"5320";"02.07.292.5320";4;2012;0;0;11894;11894;7194;7194;0;7194
"02";"07";"292";"5320";"02.07.292.5320";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"5320";"02.07.292.5320";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"5322";"02.07.292.5322";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"5322";"02.07.292.5322";4;2012;0;0;0;0;0;0;0;0
"02";"07";"292";"5322";"02.07.292.5322";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"5322";"02.07.292.5322";4;2014;0;0;0;0;0;0;0;0
"02";"07";"292";"5329";"02.07.292.5329";4;2015;0;0;0;0;0;0;0;0
"02";"07";"292";"5329";"02.07.292.5329";4;2012;0;0;11894;11894;7194;7194;0;7194
"02";"07";"292";"5329";"02.07.292.5329";4;2013;0;0;0;0;0;0;0;0
"02";"07";"292";"5329";"02.07.292.5329";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"";"02.07.293";3;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"";"02.07.293";3;2012;0;0;4854;4854;4827;3226;0;3226
"02";"07";"293";"";"02.07.293";3;2013;0;0;1660;1660;1324;1324;0;1324
"02";"07";"293";"";"02.07.293";3;2014;0;0;3790;3790;3291;1708;0;1708
"02";"07";"293";"0000";"02.07.293.0000";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0000";"02.07.293.0000";4;2012;0;0;4854;4854;4827;3226;0;3226
"02";"07";"293";"0000";"02.07.293.0000";4;2013;0;0;1660;1660;1324;1324;0;1324
"02";"07";"293";"0000";"02.07.293.0000";4;2014;0;0;3790;3790;3291;1708;0;1708
"02";"07";"293";"0300";"02.07.293.0300";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0300";"02.07.293.0300";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"0300";"02.07.293.0300";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"0300";"02.07.293.0300";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"0310";"02.07.293.0310";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0310";"02.07.293.0310";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"0310";"02.07.293.0310";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"0310";"02.07.293.0310";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"0310";"02.07.293.0310.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0310";"02.07.293.0310.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"0310";"02.07.293.0310.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0310";"02.07.293.0310.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"0700";"02.07.293.0700";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0700";"02.07.293.0700";4;2012;0;0;4854;4854;4827;3226;0;3226
"02";"07";"293";"0700";"02.07.293.0700";4;2013;0;0;1660;1660;1324;1324;0;1324
"02";"07";"293";"0700";"02.07.293.0700";4;2014;0;0;3790;3790;3291;1708;0;1708
"02";"07";"293";"0710";"02.07.293.0710";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0710";"02.07.293.0710";4;2012;0;0;4854;4854;4827;3226;0;3226
"02";"07";"293";"0710";"02.07.293.0710";4;2013;0;0;1660;1660;1324;1324;0;1324
"02";"07";"293";"0710";"02.07.293.0710";4;2014;0;0;3790;3790;3291;1708;0;1708
"02";"07";"293";"0711";"02.07.293.0711";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0711";"02.07.293.0711";4;2012;0;0;4854;4854;4827;3226;0;3226
"02";"07";"293";"0711";"02.07.293.0711";4;2013;0;0;1660;1660;1324;1324;0;1324
"02";"07";"293";"0711";"02.07.293.0711";4;2014;0;0;3790;3790;3291;1708;0;1708
"02";"07";"293";"0800";"02.07.293.0800";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0800";"02.07.293.0800";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"0800";"02.07.293.0800";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"0800";"02.07.293.0800";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"0820";"02.07.293.0820";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0820";"02.07.293.0820";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"0820";"02.07.293.0820";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"0820";"02.07.293.0820";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"0820";"02.07.293.0820.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0820";"02.07.293.0820.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"0820";"02.07.293.0820.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"0820";"02.07.293.0820.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1000";"02.07.293.1000";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1000";"02.07.293.1000";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1000";"02.07.293.1000";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1000";"02.07.293.1000";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1100";"02.07.293.1100";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1100";"02.07.293.1100";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1100";"02.07.293.1100";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1100";"02.07.293.1100";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1110";"02.07.293.1110";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1110";"02.07.293.1110";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1110";"02.07.293.1110";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1110";"02.07.293.1110";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1110";"02.07.293.1110.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1110";"02.07.293.1110.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1110";"02.07.293.1110.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1110";"02.07.293.1110.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1200";"02.07.293.1200";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1200";"02.07.293.1200";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1200";"02.07.293.1200";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1200";"02.07.293.1200";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1210";"02.07.293.1210";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1210";"02.07.293.1210";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1210";"02.07.293.1210";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1210";"02.07.293.1210";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1210";"02.07.293.1210.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1210";"02.07.293.1210.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1210";"02.07.293.1210.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1210";"02.07.293.1210.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1230";"02.07.293.1230";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1230";"02.07.293.1230";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1230";"02.07.293.1230";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1230";"02.07.293.1230";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1232";"02.07.293.1232";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1232";"02.07.293.1232";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1232";"02.07.293.1232";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1232";"02.07.293.1232";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1300";"02.07.293.1300";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1300";"02.07.293.1300";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1300";"02.07.293.1300";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1300";"02.07.293.1300";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1310";"02.07.293.1310";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1310";"02.07.293.1310";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1310";"02.07.293.1310";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1310";"02.07.293.1310";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1310";"02.07.293.1310.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1310";"02.07.293.1310.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1310";"02.07.293.1310.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1310";"02.07.293.1310.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1400";"02.07.293.1400";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1400";"02.07.293.1400";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1400";"02.07.293.1400";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1400";"02.07.293.1400";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1420";"02.07.293.1420";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1420";"02.07.293.1420";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1420";"02.07.293.1420";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1420";"02.07.293.1420";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1420";"02.07.293.1420.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1420";"02.07.293.1420.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1420";"02.07.293.1420.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1420";"02.07.293.1420.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1500";"02.07.293.1500";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1500";"02.07.293.1500";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1500";"02.07.293.1500";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1500";"02.07.293.1500";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1510";"02.07.293.1510";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1510";"02.07.293.1510";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1510";"02.07.293.1510";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1510";"02.07.293.1510";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1510";"02.07.293.1510.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1510";"02.07.293.1510.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1510";"02.07.293.1510.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1510";"02.07.293.1510.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1600";"02.07.293.1600";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1600";"02.07.293.1600";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1600";"02.07.293.1600";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1600";"02.07.293.1600";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1620";"02.07.293.1620";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1620";"02.07.293.1620";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1620";"02.07.293.1620";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1620";"02.07.293.1620";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1620";"02.07.293.1620.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1620";"02.07.293.1620.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1620";"02.07.293.1620.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1620";"02.07.293.1620.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1700";"02.07.293.1700";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1700";"02.07.293.1700";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1700";"02.07.293.1700";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1700";"02.07.293.1700";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1710";"02.07.293.1710";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1710";"02.07.293.1710";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"1710";"02.07.293.1710";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"1710";"02.07.293.1710";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1710";"02.07.293.1710.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1710";"02.07.293.1710.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"1710";"02.07.293.1710.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"1710";"02.07.293.1710.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"5000";"02.07.293.5000";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"5000";"02.07.293.5000";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"5000";"02.07.293.5000";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"5000";"02.07.293.5000";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"5100";"02.07.293.5100";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"5100";"02.07.293.5100";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"5100";"02.07.293.5100";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"5100";"02.07.293.5100";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"5110";"02.07.293.5110";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"5110";"02.07.293.5110";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"5110";"02.07.293.5110";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"5110";"02.07.293.5110";4;2014;0;0;0;0;0;0;0;0
"02";"07";"293";"5111";"02.07.293.5111";4;2015;0;0;0;0;0;0;0;0
"02";"07";"293";"5111";"02.07.293.5111";4;2012;0;0;0;0;0;0;0;0
"02";"07";"293";"5111";"02.07.293.5111";4;2013;0;0;0;0;0;0;0;0
"02";"07";"293";"5111";"02.07.293.5111";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"";"02.07.294";3;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"";"02.07.294";3;2012;0;0;11841;11841;4641;4641;0;4641
"02";"07";"294";"";"02.07.294";3;2013;2160;2160;4110;6270;3081;3081;0;3081
"02";"07";"294";"";"02.07.294";3;2014;2160;2160;4000;6160;4000;319;0;319
"02";"07";"294";"0000";"02.07.294.0000";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0000";"02.07.294.0000";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"0000";"02.07.294.0000";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"0000";"02.07.294.0000";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0300";"02.07.294.0300";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0300";"02.07.294.0300";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"0300";"02.07.294.0300";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"0300";"02.07.294.0300";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0310";"02.07.294.0310";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0310";"02.07.294.0310";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"0310";"02.07.294.0310";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"0310";"02.07.294.0310";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0310";"02.07.294.0310.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0310";"02.07.294.0310.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0310";"02.07.294.0310.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0310";"02.07.294.0310.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0700";"02.07.294.0700";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0700";"02.07.294.0700";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"0700";"02.07.294.0700";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"0700";"02.07.294.0700";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0710";"02.07.294.0710";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0710";"02.07.294.0710";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"0710";"02.07.294.0710";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"0710";"02.07.294.0710";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0710";"02.07.294.0710.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0710";"02.07.294.0710.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0710";"02.07.294.0710.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0710";"02.07.294.0710.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0800";"02.07.294.0800";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0800";"02.07.294.0800";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"0800";"02.07.294.0800";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"0800";"02.07.294.0800";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0820";"02.07.294.0820";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0820";"02.07.294.0820";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"0820";"02.07.294.0820";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"0820";"02.07.294.0820";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0820";"02.07.294.0820.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0820";"02.07.294.0820.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"0820";"02.07.294.0820.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"0820";"02.07.294.0820.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1000";"02.07.294.1000";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1000";"02.07.294.1000";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"1000";"02.07.294.1000";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"1000";"02.07.294.1000";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1100";"02.07.294.1100";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1100";"02.07.294.1100";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"1100";"02.07.294.1100";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"1100";"02.07.294.1100";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1110";"02.07.294.1110";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1110";"02.07.294.1110";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"1110";"02.07.294.1110";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"1110";"02.07.294.1110";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1110";"02.07.294.1110.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1110";"02.07.294.1110.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1110";"02.07.294.1110.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1110";"02.07.294.1110.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1200";"02.07.294.1200";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1200";"02.07.294.1200";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"1200";"02.07.294.1200";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"1200";"02.07.294.1200";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1230";"02.07.294.1230";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1230";"02.07.294.1230";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"1230";"02.07.294.1230";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"1230";"02.07.294.1230";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1230";"02.07.294.1230.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1230";"02.07.294.1230.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1230";"02.07.294.1230.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1230";"02.07.294.1230.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1300";"02.07.294.1300";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1300";"02.07.294.1300";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"1300";"02.07.294.1300";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"1300";"02.07.294.1300";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1310";"02.07.294.1310";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1310";"02.07.294.1310";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"1310";"02.07.294.1310";4;2013;0;0;0;0;0;0;0;0
"02";"07";"294";"1310";"02.07.294.1310";4;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1310";"02.07.294.1310.01";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1310";"02.07.294.1310.01";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1310";"02.07.294.1310.02";5;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1310";"02.07.294.1310.02";5;2014;0;0;0;0;0;0;0;0
"02";"07";"294";"1500";"02.07.294.1500";4;2015;0;0;0;0;0;0;0;0
"02";"07";"294";"1500";"02.07.294.1500";4;2012;0;0;0;0;0;0;0;0
"02";"07";"294";"1500";"02.07.294.1500";4;2013;0;0;0;0;0;0;0;0
